"","date","station","mean_airtemp","daily_precip","mean_windspeed"
"5898",2004-07-24,"Toolik Field Station",14.5,0,2.8
"5899",2004-07-25,"Toolik Field Station",15.5,0,2.7
"5900",2004-07-26,"Toolik Field Station",16.8,0,3.6
"5901",2004-07-27,"Toolik Field Station",13.1,5.8,2.6
"5902",2004-07-28,"Toolik Field Station",7.5,6.9,3.5
"5903",2004-07-29,"Toolik Field Station",6.9,0.3,2.3
"5904",2004-07-30,"Toolik Field Station",11.2,5.8,2.6
"5905",2004-07-31,"Toolik Field Station",4.1,25.4,4.2
"5906",2004-08-01,"Toolik Field Station",2,2.5,4.8
"5907",2004-08-02,"Toolik Field Station",7.9,3.8,3.2
"5908",2004-08-03,"Toolik Field Station",8.7,11.4,3.1
"5909",2004-08-04,"Toolik Field Station",13.5,0,3.8
"5910",2004-08-05,"Toolik Field Station",14.4,0,2.6
"5911",2004-08-06,"Toolik Field Station",15.4,0,3.2
"5912",2004-08-07,"Toolik Field Station",15.3,0,4.2
"5913",2004-08-08,"Toolik Field Station",15.6,0,5.9
"5914",2004-08-09,"Toolik Field Station",15.4,0,5.7
"5915",2004-08-10,"Toolik Field Station",11.5,0.5,3.1
"5916",2004-08-11,"Toolik Field Station",11.6,0,2.6
"5917",2004-08-12,"Toolik Field Station",14.1,0,4.3
"5918",2004-08-13,"Toolik Field Station",12,16.5,3.4
"5919",2004-08-14,"Toolik Field Station",11.1,0.3,2.5
"5920",2004-08-15,"Toolik Field Station",14.5,0,2.2
"5921",2004-08-16,"Toolik Field Station",16.6,0,2.9
"5922",2004-08-17,"Toolik Field Station",17.6,0,2.6
"5923",2004-08-18,"Toolik Field Station",16.9,0,2.6
"5924",2004-08-19,"Toolik Field Station",15.1,0,3.9
"5925",2004-08-20,"Toolik Field Station",15.9,0,2.9
"5926",2004-08-21,"Toolik Field Station",16.8,0,3.5
"5927",2004-08-22,"Toolik Field Station",14.5,0,3.6
"5928",2004-08-23,"Toolik Field Station",4.6,0.3,3.1
"5929",2004-08-24,"Toolik Field Station",2.5,0.3,3.3
"5930",2004-08-25,"Toolik Field Station",0.4,0.8,2.9
"5931",2004-08-26,"Toolik Field Station",0.3,1,3.1
"5932",2004-08-27,"Toolik Field Station",4.4,0,2.9
"5933",2004-08-28,"Toolik Field Station",6,0,3
"5934",2004-08-29,"Toolik Field Station",2.8,2.3,2.7
"5935",2004-08-30,"Toolik Field Station",3.4,0,2.1
"5936",2004-08-31,"Toolik Field Station",7.3,0.3,3.5
"5937",2004-09-01,"Toolik Field Station",2.3,1.8,3
"5938",2004-09-02,"Toolik Field Station",-1.4,3.3,2.7
"5939",2004-09-03,"Toolik Field Station",-1.1,0.8,4.1
"5940",2004-09-04,"Toolik Field Station",-1.8,3.6,3.3
"5941",2004-09-05,"Toolik Field Station",-3.5,2.3,2.6
"5942",2004-09-06,"Toolik Field Station",-1.6,0,4.2
"5943",2004-09-07,"Toolik Field Station",-0.1,0,3.7
"5944",2004-09-08,"Toolik Field Station",1.8,0,3.3
"5945",2004-09-09,"Toolik Field Station",0.9,0,3.3
"5946",2004-09-10,"Toolik Field Station",-0.4,0,2.8
"5947",2004-09-11,"Toolik Field Station",-0.8,0,2.1
"5948",2004-09-12,"Toolik Field Station",-0.9,0,2.6
"5949",2004-09-13,"Toolik Field Station",-3.5,0,3.1
"5950",2004-09-14,"Toolik Field Station",-5,0,2.7
"5951",2004-09-15,"Toolik Field Station",-5.7,0,3.1
"5952",2004-09-16,"Toolik Field Station",-6.3,0,2.2
"5953",2004-09-17,"Toolik Field Station",-4.8,0,2.4
"5954",2004-09-18,"Toolik Field Station",-3.3,0,2
"5955",2004-09-19,"Toolik Field Station",-2.3,0,2.6
"5956",2004-09-20,"Toolik Field Station",-4.8,0,2.1
"5957",2004-09-21,"Toolik Field Station",-5.9,0,1.8
"5958",2004-09-22,"Toolik Field Station",-1.8,0,2.7
"5959",2004-09-23,"Toolik Field Station",-3.9,0,2.7
"5960",2004-09-24,"Toolik Field Station",-4.2,0,6.6
"5961",2004-09-25,"Toolik Field Station",-4.4,0,4.5
"5962",2004-09-26,"Toolik Field Station",-10.1,0.3,3.3
"5963",2004-09-27,"Toolik Field Station",-8.6,1.5,4.4
"5964",2004-09-28,"Toolik Field Station",-6.1,3.8,7.3
"5965",2004-09-29,"Toolik Field Station",-8.9,3.3,3.5
"5966",2004-09-30,"Toolik Field Station",-7.4,0,3
"5967",2004-10-01,"Toolik Field Station",-10.4,0,2.5
"5968",2004-10-02,"Toolik Field Station",-8.4,0,3.5
"5969",2004-10-03,"Toolik Field Station",-2.3,0.5,3.8
"5970",2004-10-04,"Toolik Field Station",-1.1,0.5,1.3
"5971",2004-10-05,"Toolik Field Station",-5.4,0,1.8
"5972",2004-10-06,"Toolik Field Station",-6.1,0,1
"5973",2004-10-07,"Toolik Field Station",-6.9,0,1.3
"5974",2004-10-08,"Toolik Field Station",-7.6,0,2
"5975",2004-10-09,"Toolik Field Station",-8.8,0,2.2
"5976",2004-10-10,"Toolik Field Station",-13.4,0,0.9
"5977",2004-10-11,"Toolik Field Station",-15.7,0,0.8
"5978",2004-10-12,"Toolik Field Station",-20.6,0,1.1
"5979",2004-10-13,"Toolik Field Station",-13.4,0,1.6
"5980",2004-10-14,"Toolik Field Station",-6,0.5,3.8
"5981",2004-10-15,"Toolik Field Station",-3.4,0.3,5.9
"5982",2004-10-16,"Toolik Field Station",-2.9,0,4.2
"5983",2004-10-17,"Toolik Field Station",-6.4,0,3.4
"5984",2004-10-18,"Toolik Field Station",-3.4,0,5.4
"5985",2004-10-19,"Toolik Field Station",-1,0.3,7.4
"5986",2004-10-20,"Toolik Field Station",-1.2,0,6.1
"5987",2004-10-21,"Toolik Field Station",-7.2,0.3,3.9
"5988",2004-10-22,"Toolik Field Station",-8.1,0,5
"5989",2004-10-23,"Toolik Field Station",-6.9,0,4.9
"5990",2004-10-24,"Toolik Field Station",-14,0,1.7
"5991",2004-10-25,"Toolik Field Station",-13.9,0,1.7
"5992",2004-10-26,"Toolik Field Station",-11.9,0,1.3
"5993",2004-10-27,"Toolik Field Station",-14.5,0,1.5
"5994",2004-10-28,"Toolik Field Station",-18,0,1.3
"5995",2004-10-29,"Toolik Field Station",-19.3,0,1.1
"5996",2004-10-30,"Toolik Field Station",-21.8,0,1
"5997",2004-10-31,"Toolik Field Station",-22.3,0,1.2
"5998",2004-11-01,"Toolik Field Station",-22.3,0,2.7
"5999",2004-11-02,"Toolik Field Station",-22.5,2.3,1.3
"6000",2004-11-03,"Toolik Field Station",-26.4,0,1.2
"6001",2004-11-04,"Toolik Field Station",-24.8,1,3.1
"6002",2004-11-05,"Toolik Field Station",-28.8,0,3.2
"6003",2004-11-06,"Toolik Field Station",-23.9,0,4.8
"6004",2004-11-07,"Toolik Field Station",-24.7,0,2.1
"6005",2004-11-08,"Toolik Field Station",-24.1,0,3
"6006",2004-11-09,"Toolik Field Station",-20,0,2.6
"6007",2004-11-10,"Toolik Field Station",-23.7,0,2.8
"6008",2004-11-11,"Toolik Field Station",-22.9,0,2
"6009",2004-11-12,"Toolik Field Station",-13.2,1,2.4
"6010",2004-11-13,"Toolik Field Station",-14.2,0,4.8
"6011",2004-11-14,"Toolik Field Station",-6.3,1.5,4.9
"6012",2004-11-15,"Toolik Field Station",-5.8,0.5,4.6
"6013",2004-11-16,"Toolik Field Station",-8,0,2.8
"6014",2004-11-17,"Toolik Field Station",-15.4,0,3.4
"6015",2004-11-18,"Toolik Field Station",-19.6,0,3.4
"6016",2004-11-19,"Toolik Field Station",-8.3,0,3.8
"6017",2004-11-20,"Toolik Field Station",-4.5,1.3,6.4
"6018",2004-11-21,"Toolik Field Station",-7.1,0,6.1
"6019",2004-11-22,"Toolik Field Station",-7.5,0,5
"6020",2004-11-23,"Toolik Field Station",-8.5,0,3.8
"6021",2004-11-24,"Toolik Field Station",-12.1,0,1.7
"6022",2004-11-25,"Toolik Field Station",-9.5,0,3.9
"6023",2004-11-26,"Toolik Field Station",-20.6,0,3.1
"6024",2004-11-27,"Toolik Field Station",-20.1,0,1.8
"6025",2004-11-28,"Toolik Field Station",-7.7,0,5.9
"6026",2004-11-29,"Toolik Field Station",-7.1,0,6.5
"6027",2004-11-30,"Toolik Field Station",-6.8,0,4.6
"6028",2004-12-01,"Toolik Field Station",-15.5,0,2.1
"6029",2004-12-02,"Toolik Field Station",-23.7,0,1.1
"6030",2004-12-03,"Toolik Field Station",-24.3,0,0.8
"6031",2004-12-04,"Toolik Field Station",-21.1,0,1.8
"6032",2004-12-05,"Toolik Field Station",-24.9,0,2.6
"6033",2004-12-06,"Toolik Field Station",-33.8,0,1.2
"6034",2004-12-07,"Toolik Field Station",-35.5,0,1
"6035",2004-12-08,"Toolik Field Station",-37.6,0,1.1
"6036",2004-12-09,"Toolik Field Station",-34.5,0,0.6
"6037",2004-12-10,"Toolik Field Station",-32,0,0.9
"6038",2004-12-11,"Toolik Field Station",-28,0,1.1
"6039",2004-12-12,"Toolik Field Station",-28.4,0,1.5
"6040",2004-12-13,"Toolik Field Station",-32.7,0,1
"6041",2004-12-14,"Toolik Field Station",-35.6,0,1
"6042",2004-12-15,"Toolik Field Station",-34.2,0,1
"6043",2004-12-16,"Toolik Field Station",-15.9,1,5.8
"6044",2004-12-17,"Toolik Field Station",-8.6,0.5,7.3
"6045",2004-12-18,"Toolik Field Station",-16.1,0,2.7
"6046",2004-12-19,"Toolik Field Station",-8.1,0,5.6
"6047",2004-12-20,"Toolik Field Station",-12.4,0,1.1
"6048",2004-12-21,"Toolik Field Station",-25.1,0,1.7
"6049",2004-12-22,"Toolik Field Station",-27,0,1.4
"6050",2004-12-23,"Toolik Field Station",-32.2,0,1.9
"6051",2004-12-24,"Toolik Field Station",-30.5,0,4.2
"6052",2004-12-25,"Toolik Field Station",-11.4,5.1,10.9
"6053",2004-12-26,"Toolik Field Station",-10.5,0,5.1
"6054",2004-12-27,"Toolik Field Station",-19.4,0,1.4
"6055",2004-12-28,"Toolik Field Station",-25.9,0,3.1
"6056",2004-12-29,"Toolik Field Station",-15.5,0,4.6
"6057",2004-12-30,"Toolik Field Station",-6.7,0,6.4
"6058",2004-12-31,"Toolik Field Station",-6.7,0,5
"6059",2005-01-01,"Toolik Field Station",-5.8,0,5.3
"6060",2005-01-02,"Toolik Field Station",-2.2,0,8.8
"6061",2005-01-03,"Toolik Field Station",-1.5,0,5.5
"6062",2005-01-04,"Toolik Field Station",-8.4,0,5.1
"6063",2005-01-05,"Toolik Field Station",-11.4,0,5.7
"6064",2005-01-06,"Toolik Field Station",-6.3,9.1,5.9
"6065",2005-01-07,"Toolik Field Station",-1.8,2,3.8
"6066",2005-01-08,"Toolik Field Station",-7.1,3,4.6
"6067",2005-01-09,"Toolik Field Station",-27.2,0,5.8
"6068",2005-01-10,"Toolik Field Station",-32.6,0,3.4
"6069",2005-01-11,"Toolik Field Station",-32.4,0,3.8
"6070",2005-01-12,"Toolik Field Station",-28.7,0,3.4
"6071",2005-01-13,"Toolik Field Station",-28.6,0,3.4
"6072",2005-01-14,"Toolik Field Station",-33.1,0,2.3
"6073",2005-01-15,"Toolik Field Station",-39,0,1.8
"6074",2005-01-16,"Toolik Field Station",-32.2,0,3.8
"6075",2005-01-17,"Toolik Field Station",-17.7,0,7.1
"6076",2005-01-18,"Toolik Field Station",-14.4,1.5,7.3
"6077",2005-01-19,"Toolik Field Station",-17.6,0,2.8
"6078",2005-01-20,"Toolik Field Station",-8.5,2.3,7
"6079",2005-01-21,"Toolik Field Station",-6,3.6,5
"6080",2005-01-22,"Toolik Field Station",-7.6,0,2.9
"6081",2005-01-23,"Toolik Field Station",-11.4,0,2.5
"6082",2005-01-24,"Toolik Field Station",-23.5,0,1.8
"6083",2005-01-25,"Toolik Field Station",-21.5,0,1.4
"6084",2005-01-26,"Toolik Field Station",-25.8,0,1.2
"6085",2005-01-27,"Toolik Field Station",-31.8,0,1.2
"6086",2005-01-28,"Toolik Field Station",-30.1,0,1.8
"6087",2005-01-29,"Toolik Field Station",-20,0,1.6
"6088",2005-01-30,"Toolik Field Station",-19.9,0,1.3
"6089",2005-01-31,"Toolik Field Station",-29.3,0,2.7
"6090",2005-02-01,"Toolik Field Station",-31,0,2.9
"6091",2005-02-02,"Toolik Field Station",-29.9,0,3.8
"6092",2005-02-03,"Toolik Field Station",-31.2,0,3.1
"6093",2005-02-04,"Toolik Field Station",-27.7,0,3.5
"6094",2005-02-05,"Toolik Field Station",-22.8,0,3
"6095",2005-02-06,"Toolik Field Station",-19.3,0,2.5
"6096",2005-02-07,"Toolik Field Station",-22.5,0,1.6
"6097",2005-02-08,"Toolik Field Station",-7.9,0.8,4.4
"6098",2005-02-09,"Toolik Field Station",-9.4,0.3,3.9
"6099",2005-02-10,"Toolik Field Station",-20.8,0,1.4
"6100",2005-02-11,"Toolik Field Station",-23.5,0,1.6
"6101",2005-02-12,"Toolik Field Station",-25.9,0,3.1
"6102",2005-02-13,"Toolik Field Station",-20.9,0,4.1
"6103",2005-02-14,"Toolik Field Station",-7,1.3,7.1
"6104",2005-02-15,"Toolik Field Station",-4.7,0.3,7
"6105",2005-02-16,"Toolik Field Station",-8.8,0,5.5
"6106",2005-02-17,"Toolik Field Station",-6.9,0,5.5
"6107",2005-02-18,"Toolik Field Station",-20.7,0,1.9
"6108",2005-02-19,"Toolik Field Station",-21.3,0,1.6
"6109",2005-02-20,"Toolik Field Station",-17.5,0.8,1
"6110",2005-02-21,"Toolik Field Station",-22.9,0,2
"6111",2005-02-22,"Toolik Field Station",-28.8,0,1.5
"6112",2005-02-23,"Toolik Field Station",-26,0,0.9
"6113",2005-02-24,"Toolik Field Station",-17.4,0.5,2.3
"6114",2005-02-25,"Toolik Field Station",-20.5,0,2.4
"6115",2005-02-26,"Toolik Field Station",-22.5,0,2.3
"6116",2005-02-27,"Toolik Field Station",-29,0,1.1
"6117",2005-02-28,"Toolik Field Station",-32.9,0,1.3
"6118",2005-03-01,"Toolik Field Station",-35,0,0.9
"6119",2005-03-02,"Toolik Field Station",-36.8,0,1.1
"6120",2005-03-03,"Toolik Field Station",-33.7,0,1.1
"6121",2005-03-04,"Toolik Field Station",-28.2,0,1.7
"6122",2005-03-05,"Toolik Field Station",-17.3,0,2.8
"6123",2005-03-06,"Toolik Field Station",-7.7,2.5,3
"6124",2005-03-07,"Toolik Field Station",-23.9,0,2
"6125",2005-03-08,"Toolik Field Station",-29.8,0,1.9
"6126",2005-03-09,"Toolik Field Station",-13,0.5,4.4
"6127",2005-03-10,"Toolik Field Station",-7.6,0,4.4
"6128",2005-03-11,"Toolik Field Station",-3.2,0.5,7
"6129",2005-03-12,"Toolik Field Station",-3.4,0,6.7
"6130",2005-03-13,"Toolik Field Station",-3.4,0.3,5.9
"6131",2005-03-14,"Toolik Field Station",-7,1,3.7
"6132",2005-03-15,"Toolik Field Station",-4.5,0,7
"6133",2005-03-16,"Toolik Field Station",-7.1,0.8,4.3
"6134",2005-03-17,"Toolik Field Station",-10.7,2.8,3.5
"6135",2005-03-18,"Toolik Field Station",-14.8,0,3.4
"6136",2005-03-19,"Toolik Field Station",-17.9,0.5,1.9
"6137",2005-03-20,"Toolik Field Station",-28.1,0,1.7
"6138",2005-03-21,"Toolik Field Station",-23.8,0,4.3
"6139",2005-03-22,"Toolik Field Station",-9.6,1.5,7.4
"6140",2005-03-23,"Toolik Field Station",-8.8,1,4.8
"6141",2005-03-24,"Toolik Field Station",-13.9,0,2.6
"6142",2005-03-25,"Toolik Field Station",-17.9,0,1.9
"6143",2005-03-26,"Toolik Field Station",-22.2,0,1.2
"6144",2005-03-27,"Toolik Field Station",-27.5,0,1.5
"6145",2005-03-28,"Toolik Field Station",-29.2,0,1.9
"6146",2005-03-29,"Toolik Field Station",-28.5,0,1.2
"6147",2005-03-30,"Toolik Field Station",-28.4,0,1.3
"6148",2005-03-31,"Toolik Field Station",-30.1,1,1.3
"6149",2005-04-01,"Toolik Field Station",-24.9,1,1.3
"6150",2005-04-02,"Toolik Field Station",-20.2,1,1.1
"6151",2005-04-03,"Toolik Field Station",-26.4,0,1.1
"6152",2005-04-04,"Toolik Field Station",-24.8,0,1.1
"6153",2005-04-05,"Toolik Field Station",-18.2,0.8,1.6
"6154",2005-04-06,"Toolik Field Station",-20.9,0,1.4
"6155",2005-04-07,"Toolik Field Station",-20.2,0,1.1
"6156",2005-04-08,"Toolik Field Station",-20.2,0,1
"6157",2005-04-09,"Toolik Field Station",-22.2,0,1.2
"6158",2005-04-10,"Toolik Field Station",-22.1,0,1.4
"6159",2005-04-11,"Toolik Field Station",-21.5,0,1.7
"6160",2005-04-12,"Toolik Field Station",-18.6,0,1.6
"6161",2005-04-13,"Toolik Field Station",-15.4,1.3,2
"6162",2005-04-14,"Toolik Field Station",-14.1,0,2
"6163",2005-04-15,"Toolik Field Station",-11.5,0,2.4
"6164",2005-04-16,"Toolik Field Station",-18.4,0,2
"6165",2005-04-17,"Toolik Field Station",-24.3,0,2.1
"6166",2005-04-18,"Toolik Field Station",-24.4,0,2.1
"6167",2005-04-19,"Toolik Field Station",-20.4,2.5,3.6
"6168",2005-04-20,"Toolik Field Station",-17.5,2,3.2
"6169",2005-04-21,"Toolik Field Station",-15.6,1.3,2.1
"6170",2005-04-22,"Toolik Field Station",1.2,0,6.4
"6171",2005-04-23,"Toolik Field Station",-1.5,0,6.8
"6172",2005-04-24,"Toolik Field Station",-7.4,0,2.5
"6173",2005-04-25,"Toolik Field Station",-3.9,0.5,3.4
"6174",2005-04-26,"Toolik Field Station",0.4,1.5,3
"6175",2005-04-27,"Toolik Field Station",0.1,0,2.8
"6176",2005-04-28,"Toolik Field Station",4.3,0,3.7
"6177",2005-04-29,"Toolik Field Station",3.8,0.5,2.3
"6178",2005-04-30,"Toolik Field Station",-1.8,0,2.2
"6179",2005-05-01,"Toolik Field Station",-5.6,0,1.3
"6180",2005-05-02,"Toolik Field Station",-5.1,0,1.5
"6181",2005-05-03,"Toolik Field Station",-7.4,0,2.2
"6182",2005-05-04,"Toolik Field Station",-9.1,0,2.5
"6183",2005-05-05,"Toolik Field Station",-3.3,0,1.8
"6184",2005-05-06,"Toolik Field Station",1.8,0,2.5
"6185",2005-05-07,"Toolik Field Station",2.6,0,2
"6186",2005-05-08,"Toolik Field Station",3.1,0,1.5
"6187",2005-05-09,"Toolik Field Station",0.5,0,2.1
"6188",2005-05-10,"Toolik Field Station",-2.2,0,2.7
"6189",2005-05-11,"Toolik Field Station",1.1,0,2.5
"6190",2005-05-12,"Toolik Field Station",6.8,0.3,3.6
"6191",2005-05-13,"Toolik Field Station",3.6,0,1.8
"6192",2005-05-14,"Toolik Field Station",-4.5,0,2.6
"6193",2005-05-15,"Toolik Field Station",-7.2,0,2.7
"6194",2005-05-16,"Toolik Field Station",-8.8,1.5,2.1
"6195",2005-05-17,"Toolik Field Station",-5.8,0,2.7
"6196",2005-05-18,"Toolik Field Station",3.4,2.3,3.4
"6197",2005-05-19,"Toolik Field Station",0.8,0,2.5
"6198",2005-05-20,"Toolik Field Station",-1.1,0,2.1
"6199",2005-05-21,"Toolik Field Station",1.5,0,2.1
"6200",2005-05-22,"Toolik Field Station",-1.3,0,2.5
"6201",2005-05-23,"Toolik Field Station",-1.1,0,2.5
"6202",2005-05-24,"Toolik Field Station",2.6,0,2.3
"6203",2005-05-25,"Toolik Field Station",6.7,0.5,2.8
"6204",2005-05-26,"Toolik Field Station",7.9,0,3.3
"6205",2005-05-27,"Toolik Field Station",8.9,0.5,3.1
"6206",2005-05-28,"Toolik Field Station",8.9,0,3.1
"6207",2005-05-29,"Toolik Field Station",7.1,0,2.7
"6208",2005-05-30,"Toolik Field Station",3.9,0,2.6
"6209",2005-05-31,"Toolik Field Station",0.4,0,2.9
"6210",2005-06-01,"Toolik Field Station",-1,0.3,3.1
"6211",2005-06-02,"Toolik Field Station",0.6,0.3,3.1
"6212",2005-06-03,"Toolik Field Station",6.5,0,3.3
"6213",2005-06-04,"Toolik Field Station",6.5,0,2.7
"6214",2005-06-05,"Toolik Field Station",6.5,1.5,2.1
"6215",2005-06-06,"Toolik Field Station",8.2,4.3,3.4
"6216",2005-06-07,"Toolik Field Station",8.6,0,5
"6217",2005-06-08,"Toolik Field Station",10.4,0,3
"6218",2005-06-09,"Toolik Field Station",8.4,3.3,2.8
"6219",2005-06-10,"Toolik Field Station",4.8,2.8,3.1
"6220",2005-06-11,"Toolik Field Station",4.9,0.3,2.9
"6221",2005-06-12,"Toolik Field Station",5.1,0,3.3
"6222",2005-06-13,"Toolik Field Station",9.4,0,2.7
"6223",2005-06-14,"Toolik Field Station",12.7,0,2.6
"6224",2005-06-15,"Toolik Field Station",13.9,0,2.4
"6225",2005-06-16,"Toolik Field Station",12.6,0,3.2
"6226",2005-06-17,"Toolik Field Station",8.5,0.3,3.4
"6227",2005-06-18,"Toolik Field Station",13.5,0,6
"6228",2005-06-19,"Toolik Field Station",9.9,0,4.6
"6229",2005-06-20,"Toolik Field Station",5.4,0,2.7
"6230",2005-06-21,"Toolik Field Station",6,0,3.6
"6231",2005-06-22,"Toolik Field Station",3.6,0,4.3
"6232",2005-06-23,"Toolik Field Station",6.3,0,3.1
"6233",2005-06-24,"Toolik Field Station",10,0,3
"6234",2005-06-25,"Toolik Field Station",12.6,0,3.1
"6235",2005-06-26,"Toolik Field Station",14.1,0,3
"6236",2005-06-27,"Toolik Field Station",15.3,0,3.3
"6237",2005-06-28,"Toolik Field Station",16,0,2.6
"6238",2005-06-29,"Toolik Field Station",15.9,2.8,2.8
"6239",2005-06-30,"Toolik Field Station",11.3,6.6,3.4
"6240",2005-07-01,"Toolik Field Station",6.5,1,4
"6241",2005-07-02,"Toolik Field Station",5,3,3.6
"6242",2005-07-03,"Toolik Field Station",1.9,0.3,3.7
"6243",2005-07-04,"Toolik Field Station",3.1,0,3
"6244",2005-07-05,"Toolik Field Station",5.8,9.1,3.8
"6245",2005-07-06,"Toolik Field Station",4.1,16.5,4.1
"6246",2005-07-07,"Toolik Field Station",6,0,1.9
"6247",2005-07-08,"Toolik Field Station",6.9,6.1,3.9
"6248",2005-07-09,"Toolik Field Station",9.2,0.8,3.1
"6249",2005-07-10,"Toolik Field Station",6.7,10.7,3.5
"6250",2005-07-11,"Toolik Field Station",4.2,5.8,2.7
"6251",2005-07-12,"Toolik Field Station",6.4,11.7,1.6
"6252",2005-07-13,"Toolik Field Station",10.8,0,1.8
"6253",2005-07-14,"Toolik Field Station",12.4,0,2.3
"6254",2005-07-15,"Toolik Field Station",13.1,0,2.8
"6255",2005-07-16,"Toolik Field Station",16.6,0,2.6
"6256",2005-07-17,"Toolik Field Station",14.3,1,3.3
"6257",2005-07-18,"Toolik Field Station",10.1,0.3,3.2
"6258",2005-07-19,"Toolik Field Station",5.7,0,4.2
"6259",2005-07-20,"Toolik Field Station",6.8,0,4
"6260",2005-07-21,"Toolik Field Station",7.7,0,4.6
"6261",2005-07-22,"Toolik Field Station",11.1,0,4.1
"6262",2005-07-23,"Toolik Field Station",9.3,0,3.5
"6263",2005-07-24,"Toolik Field Station",10.3,0,3.1
"6264",2005-07-25,"Toolik Field Station",13.3,0,2.9
"6265",2005-07-26,"Toolik Field Station",14.4,0,3.8
"6266",2005-07-27,"Toolik Field Station",13.5,0,2.6
"6267",2005-07-28,"Toolik Field Station",8.7,0,3.6
"6268",2005-07-29,"Toolik Field Station",5.5,0,3
"6269",2005-07-30,"Toolik Field Station",3.4,0.3,2.9
"6270",2005-07-31,"Toolik Field Station",5.1,0,3.1
"6271",2005-08-01,"Toolik Field Station",5.5,0,2.9
"6272",2005-08-02,"Toolik Field Station",8.2,0,2.6
"6273",2005-08-03,"Toolik Field Station",10.3,0,2.6
"6274",2005-08-04,"Toolik Field Station",10.8,0,3.6
"6275",2005-08-05,"Toolik Field Station",11.6,0.3,3.2
"6276",2005-08-06,"Toolik Field Station",12.6,0,3.2
"6277",2005-08-07,"Toolik Field Station",12.3,2.3,5.6
"6278",2005-08-08,"Toolik Field Station",12.8,0,4.7
"6279",2005-08-09,"Toolik Field Station",16.8,0,3.8
"6280",2005-08-10,"Toolik Field Station",15.9,0,2.3
"6281",2005-08-11,"Toolik Field Station",13.9,0,2.6
"6282",2005-08-12,"Toolik Field Station",12.4,0,2.5
"6283",2005-08-13,"Toolik Field Station",14,0,3.4
"6284",2005-08-14,"Toolik Field Station",13.6,0,2.4
"6285",2005-08-15,"Toolik Field Station",13,0,2.8
"6286",2005-08-16,"Toolik Field Station",7.4,0,3.5
"6287",2005-08-17,"Toolik Field Station",1.9,0,3.4
"6288",2005-08-18,"Toolik Field Station",2.5,0,3.3
"6289",2005-08-19,"Toolik Field Station",5.9,0,2.7
"6290",2005-08-20,"Toolik Field Station",7.9,0,3.1
"6291",2005-08-21,"Toolik Field Station",7.7,0.3,2.6
"6292",2005-08-22,"Toolik Field Station",8.9,0.5,2.3
"6293",2005-08-23,"Toolik Field Station",9.8,1.8,3.3
"6294",2005-08-24,"Toolik Field Station",10.5,0.5,3.7
"6295",2005-08-25,"Toolik Field Station",3.4,1,2.9
"6296",2005-08-26,"Toolik Field Station",0.9,7.6,2
"6297",2005-08-27,"Toolik Field Station",4.1,0.5,2
"6298",2005-08-28,"Toolik Field Station",7.5,0,4
"6299",2005-08-29,"Toolik Field Station",8.1,0,3.2
"6300",2005-08-30,"Toolik Field Station",0.3,2.5,4.1
"6301",2005-08-31,"Toolik Field Station",-6.3,0,3.1
"6302",2005-09-01,"Toolik Field Station",-0.5,0.5,4.2
"6303",2005-09-02,"Toolik Field Station",3.7,0,3.8
"6304",2005-09-03,"Toolik Field Station",4.8,3.6,2.9
"6305",2005-09-04,"Toolik Field Station",-0.2,0,3.1
"6306",2005-09-05,"Toolik Field Station",-2.6,0,3.6
"6307",2005-09-06,"Toolik Field Station",-1.2,3,2.3
"6308",2005-09-07,"Toolik Field Station",0.4,0,1.8
"6309",2005-09-08,"Toolik Field Station",3.6,0,2.1
"6310",2005-09-09,"Toolik Field Station",4.1,0,4.1
"6311",2005-09-10,"Toolik Field Station",6.8,1,2.2
"6312",2005-09-11,"Toolik Field Station",7.5,0.8,2.7
"6313",2005-09-12,"Toolik Field Station",8.6,0,4.9
"6314",2005-09-13,"Toolik Field Station",7.1,1,5.1
"6315",2005-09-14,"Toolik Field Station",6.3,0,3.3
"6316",2005-09-15,"Toolik Field Station",6.6,0,3.8
"6317",2005-09-16,"Toolik Field Station",7.6,0,3.9
